日期,本地时间,服务器时间,交易所时间,万得代码,原始代码,业务发生日(自然日),交易日,状态,昨持仓,昨收盘价,昨结算,开盘价,最高价,最低价,最新价,成交总量,成交总金额,持仓总量,今收盘,今结算,涨停价,跌停价,昨虚实度,今虚实度,申卖价,申卖量,申买价,申买量
20160922,122122492,122122492,112958000,cu1708.SHF,cu1708,20160922,20160922,0( ),634,375800000,375400000,375200000,379000000,375200000,379000000,22,4146100,636,379000000,0,397900000,352800000,0,0,382000000 0 0 0 0 ,1 0 0 0 0 ,376000000 0 0 0 0 ,1 0 0 0 0 
20160922,122122492,122122492,112958000,hc1610.SHF,hc1610,20160922,20160922,0( ),33314,26820000,26760000,26800000,27180000,26750000,27060000,13124,354181080,27978,27060000,0,28360000,25150000,0,0,27060000 0 0 0 0 ,81 0 0 0 0 ,27050000 0 0 0 0 ,7 0 0 0 0 
20160922,122122492,122122492,112958000,hc00.SHF,hc00,20160922,20160922,0( ),33314,26820000,26760000,26800000,27180000,26750000,27060000,13124,354181080,27978,27060000,0,28360000,25150000,0,0,27060000 0 0 0 0 ,81 0 0 0 0 ,27050000 0 0 0 0 ,7 0 0 0 0 
20160922,122122492,122122492,112958000,ni1611.SHF,ni1611,20160922,20160922,0( ),292,795400000,794800000,799300000,818300000,799300000,811600000,28,2249340,280,811600000,0,842400000,747100000,0,0,0 0 0 0 0 ,0 0 0 0 0 ,802600000 0 0 0 0 ,1 0 0 0 0 
20160922,122122492,122122492,112958000,ni01.SHF,ni01,20160922,20160922,0( ),292,795400000,794800000,799300000,818300000,799300000,811600000,28,2249340,280,811600000,0,842400000,747100000,0,0,0 0 0 0 0 ,0 0 0 0 0 ,802600000 0 0 0 0 ,1 0 0 0 0 
20160922,122122492,122122492,112958000,ni1701.SHF,ni1701,20160922,20160922,0( ),496404,805100000,805300000,808500000,825600000,805200000,818800000,530562,43212136460,499314,818800000,0,853600000,756900000,0,0,818900000 0 0 0 0 ,32 0 0 0 0 ,818800000 0 0 0 0 ,75 0 0 0 0 
20160922,122122492,122122492,112958000,ni.SHF,ni,20160922,20160922,0( ),496404,805100000,805300000,808500000,825600000,805200000,818800000,530562,43212136460,499314,818800000,0,853600000,756900000,0,0,818900000 0 0 0 0 ,32 0 0 0 0 ,818800000 0 0 0 0 ,75 0 0 0 0 
20160922,122122492,122122492,112958000,ni03.SHF,ni03,20160922,20160922,0( ),496404,805100000,805300000,808500000,825600000,805200000,818800000,530562,43212136460,499314,818800000,0,853600000,756900000,0,0,818900000 0 0 0 0 ,32 0 0 0 0 ,818800000 0 0 0 0 ,75 0 0 0 0 
20160922,122122492,122122492,112958000,ni1702.SHF,ni1702,20160922,20160922,0( ),60,805800000,792700000,811000000,826300000,811000000,826300000,106,8660020,154,826300000,0,840200000,745100000,0,0,823900000 0 0 0 0 ,3 0 0 0 0 ,816900000 0 0 0 0 ,1 0 0 0 0 
20160922,122122492,122122492,112958000,ni04.SHF,ni04,20160922,20160922,0( ),60,805800000,792700000,811000000,826300000,811000000,826300000,106,8660020,154,826300000,0,840200000,745100000,0,0,823900000 0 0 0 0 ,3 0 0 0 0 ,816900000 0 0 0 0 ,1 0 0 0 0 
20160922,122122492,122122492,112958000,ni1703.SHF,ni1703,20160922,20160922,0( ),64,809100000,809100000,819800000,819800000,819800000,819800000,2,163960,62,819800000,0,857600000,760500000,0,0,832200000 0 0 0 0 ,1 0 0 0 0 ,0 0 0 0 0 ,0 0 0 0 0 
20160922,122122492,122122492,112958000,ni1705.SHF,ni1705,20160922,20160922,0( ),27372,818900000,818300000,823000000,838800000,816000000,832800000,7552,625026140,27680,832800000,0,867300000,769200000,0,0,832800000 0 0 0 0 ,2 0 0 0 0 ,832700000 0 0 0 0 ,1 0 0 0 0 
20160922,122122492,122122492,112958000,ni1709.SHF,ni1709,20160922,20160922,0( ),8,828100000,828100000,831200000,850700000,831200000,842700000,44,3710460,34,842700000,0,877700000,778400000,0,0,850700000 0 0 0 0 ,2 0 0 0 0 ,843400000 0 0 0 0 ,3 0 0 0 0 
20160922,122122492,122122492,112958000,rb1701.SHF,rb1701,20160922,20160922,0( ),3355942,22570000,22590000,22540000,23300000,22530000,23070000,5738194,131521824420,3222056,23070000,0,23940000,21230000,0,0,23090000 0 0 0 0 ,1106 0 0 0 0 ,23080000 0 0 0 0 ,6 0 0 0 0 
20160922,122122492,122122492,112958000,rb.SHF,rb,20160922,20160922,0( ),3355942,22570000,22590000,22540000,23300000,22530000,23070000,5738194,131521824420,3222056,23070000,0,23940000,21230000,0,0,23090000 0 0 0 0 ,1106 0 0 0 0 ,23080000 0 0 0 0 ,6 0 0 0 0 
20160922,122122492,122122492,112958000,rb03.SHF,rb03,20160922,20160922,0( ),3355942,22570000,22590000,22540000,23300000,22530000,23070000,5738194,131521824420,3222056,23070000,0,23940000,21230000,0,0,23090000 0 0 0 0 ,1106 0 0 0 0 ,23080000 0 0 0 0 ,6 0 0 0 0 
20160922,122122492,122122492,112958000,rb1702.SHF,rb1702,20160922,20160922,0( ),9376,22310000,22350000,22350000,23080000,22310000,22910000,2368,53927860,9436,22910000,0,23690000,21000000,0,0,22950000 0 0 0 0 ,16 0 0 0 0 ,22870000 0 0 0 0 ,200 0 0 0 0 
20160922,122122492,122122492,112958000,rb04.SHF,rb04,20160922,20160922,0( ),9376,22310000,22350000,22350000,23080000,22310000,22910000,2368,53927860,9436,22910000,0,23690000,21000000,0,0,22950000 0 0 0 0 ,16 0 0 0 0 ,22870000 0 0 0 0 ,200 0 0 0 0 
20160922,122122492,122122492,112958000,rb1705.SHF,rb1705,20160922,20160922,0( ),501342,22750000,22760000,22710000,23610000,22700000,23420000,271926,6316138880,517122,23420000,0,24120000,21390000,0,0,23420000 0 0 0 0 ,33 0 0 0 0 ,23410000 0 0 0 0 ,6 0 0 0 0 
20160922,122122492,122122492,112958000,ru1701.SHF,ru1701,20160922,20160922,0( ),283812,132250000,131950000,132400000,136800000,131500000,135750000,639086,85827440500,310952,135750000,0,139850000,124000000,0,0,135800000 0 0 0 0 ,98 0 0 0 0 ,135750000 0 0 0 0 ,33 0 0 0 0 
20160922,122122492,122122492,112958000,ru.SHF,ru,20160922,20160922,0( ),283812,132250000,131950000,132400000,136800000,131500000,135750000,639086,85827440500,310952,135750000,0,139850000,124000000,0,0,135800000 0 0 0 0 ,98 0 0 0 0 ,135750000 0 0 0 0 ,33 0 0 0 0 
20160922,122122492,122122492,112958000,ru02.SHF,ru02,20160922,20160922,0( ),283812,132250000,131950000,132400000,136800000,131500000,135750000,639086,85827440500,310952,135750000,0,139850000,124000000,0,0,135800000 0 0 0 0 ,98 0 0 0 0 ,135750000 0 0 0 0 ,33 0 0 0 0 
20160922,122122492,122122492,112958000,ru1705.SHF,ru1705,20160922,20160922,0( ),59986,133700000,133400000,133700000,138500000,133200000,137650000,65070,8850220600,62168,137650000,0,141400000,125350000,0,0,137650000 0 0 0 0 ,3 0 0 0 0 ,137600000 0 0 0 0 ,2 0 0 0 0 
20160922,122122492,122122492,112958500,ag1612.SHF,ag1612,20160922,20160922,0( ),643102,43450000,43080000,44000000,44300000,43520000,44040000,827320,54580838190,636990,44040000,0,45660000,40490000,0,0,44050000 0 0 0 0 ,126 0 0 0 0 ,44040000 0 0 0 0 ,32 0 0 0 0 
20160922,122122492,122122492,112958500,ag.SHF,ag,20160922,20160922,0( ),643102,43450000,43080000,44000000,44300000,43520000,44040000,827320,54580838190,636990,44040000,0,45660000,40490000,0,0,44050000 0 0 0 0 ,126 0 0 0 0 ,44040000 0 0 0 0 ,32 0 0 0 0 
20160922,122122492,122122492,112958500,ag02.SHF,ag02,20160922,20160922,0( ),643102,43450000,43080000,44000000,44300000,43520000,44040000,827320,54580838190,636990,44040000,0,45660000,40490000,0,0,44050000 0 0 0 0 ,126 0 0 0 0 ,44040000 0 0 0 0 ,32 0 0 0 0 
20160922,122122492,122122492,112958500,al1611.SHF,al1611,20160922,20160922,0( ),201986,121450000,121150000,121750000,123250000,121200000,123200000,106390,6504186650,195076,123200000,0,125950000,116300000,0,0,123200000 0 0 0 0 ,137 0 0 0 0 ,123150000 0 0 0 0 ,21 0 0 0 0 
20160922,122122492,122122492,112958500,al.SHF,al,20160922,20160922,0( ),201986,121450000,121150000,121750000,123250000,121200000,123200000,106390,6504186650,195076,123200000,0,125950000,116300000,0,0,123200000 0 0 0 0 ,137 0 0 0 0 ,123150000 0 0 0 0 ,21 0 0 0 0 
20160922,122122492,122122492,112958500,al01.SHF,al01,20160922,20160922,0( ),201986,121450000,121150000,121750000,123250000,121200000,123200000,106390,6504186650,195076,123200000,0,125950000,116300000,0,0,123200000 0 0 0 0 ,137 0 0 0 0 ,123150000 0 0 0 0 ,21 0 0 0 0 
20160922,122122492,122122492,112958500,al1701.SHF,al1701,20160922,20160922,0( ),59574,118600000,118550000,118600000,120000000,118450000,119950000,12778,762067450,60038,119950000,0,123250000,113800000,0,0,120000000 0 0 0 0 ,5 0 0 0 0 ,119850000 0 0 0 0 ,1 0 0 0 0 
20160922,122122492,122122492,112958500,al03.SHF,al03,20160922,20160922,0( ),59574,118600000,118550000,118600000,120000000,118450000,119950000,12778,762067450,60038,119950000,0,123250000,113800000,0,0,120000000 0 0 0 0 ,5 0 0 0 0 ,119850000 0 0 0 0 ,1 0 0 0 0 
20160922,122122492,122122492,112958500,bu1612.SHF,bu1612,20160922,20160922,0( ),1194688,18300000,18420000,18260000,18620000,18260000,18360000,704544,13005600520,1203212,18360000,0,19520000,17300000,0,0,18380000 0 0 0 0 ,454 0 0 0 0 ,18360000 0 0 0 0 ,283 0 0 0 0 
20160922,122122492,122122492,112958500,bu.SHF,bu,20160922,20160922,0( ),1194688,18300000,18420000,18260000,18620000,18260000,18360000,704544,13005600520,1203212,18360000,0,19520000,17300000,0,0,18380000 0 0 0 0 ,454 0 0 0 0 ,18360000 0 0 0 0 ,283 0 0 0 0 
20160922,122122492,122122492,112958500,bu02.SHF,bu02,20160922,20160922,0( ),1194688,18300000,18420000,18260000,18620000,18260000,18360000,704544,13005600520,1203212,18360000,0,19520000,17300000,0,0,18380000 0 0 0 0 ,454 0 0 0 0 ,18360000 0 0 0 0 ,283 0 0 0 0 
20160922,122122492,122122492,112958500,bu1706.SHF,bu1706,20160922,20160922,0( ),63608,20360000,20500000,20300000,20680000,20300000,20480000,17626,361700080,64464,20480000,0,21720000,19260000,0,0,20500000 0 0 0 0 ,8 0 0 0 0 ,20460000 0 0 0 0 ,193 0 0 0 0 
20160922,122122492,122122492,112958500,cu1610.SHF,cu1610,20160922,20160922,0( ),82822,373200000,372800000,373600000,376000000,372300000,375200000,31404,5884974900,77454,375200000,0,395100000,350400000,0,0,375300000 0 0 0 0 ,57 0 0 0 0 ,375100000 0 0 0 0 ,105 0 0 0 0 
20160922,122122492,122122492,112958500,cu00.SHF,cu00,20160922,20160922,0( ),82822,373200000,372800000,373600000,376000000,372300000,375200000,31404,5884974900,77454,375200000,0,395100000,350400000,0,0,375300000 0 0 0 0 ,57 0 0 0 0 ,375100000 0 0 0 0 ,105 0 0 0 0 
20160922,122122492,122122492,112958500,cu1611.SHF,cu1611,20160922,20160922,0( ),178240,373000000,373300000,373100000,376500000,372400000,375400000,148826,27872787900,177606,375400000,0,395600000,350900000,0,0,375400000 0 0 0 0 ,17 0 0 0 0 ,375300000 0 0 0 0 ,128 0 0 0 0 
20160922,122122492,122122492,112958500,cu.SHF,cu,20160922,20160922,0( ),178240,373000000,373300000,373100000,376500000,372400000,375400000,148826,27872787900,177606,375400000,0,395600000,350900000,0,0,375400000 0 0 0 0 ,17 0 0 0 0 ,375300000 0 0 0 0 ,128 0 0 0 0 
20160922,122122492,122122492,112958500,cu01.SHF,cu01,20160922,20160922,0( ),178240,373000000,373300000,373100000,376500000,372400000,375400000,148826,27872787900,177606,375400000,0,395600000,350900000,0,0,375400000 0 0 0 0 ,17 0 0 0 0 ,375300000 0 0 0 0 ,128 0 0 0 0 
20160922,122122492,122122492,112958500,cu1612.SHF,cu1612,20160922,20160922,0( ),116754,373400000,373300000,373000000,376600000,372500000,375700000,62710,11755112700,128362,375700000,0,395600000,350900000,0,0,375800000 0 0 0 0 ,30 0 0 0 0 ,375700000 0 0 0 0 ,13 0 0 0 0 
20160922,122122492,122122492,112958500,cu02.SHF,cu02,20160922,20160922,0( ),116754,373400000,373300000,373000000,376600000,372500000,375700000,62710,11755112700,128362,375700000,0,395600000,350900000,0,0,375800000 0 0 0 0 ,30 0 0 0 0 ,375700000 0 0 0 0 ,13 0 0 0 0 
20160922,122122492,122122492,112958500,hc1701.SHF,hc1701,20160922,20160922,0( ),377130,25300000,25360000,25300000,26020000,25260000,25810000,272826,7006573020,365440,25810000,0,26880000,23830000,0,0,25830000 0 0 0 0 ,16 0 0 0 0 ,25810000 0 0 0 0 ,1 0 0 0 0 
20160922,122122492,122122492,112958500,hc.SHF,hc,20160922,20160922,0( ),377130,25300000,25360000,25300000,26020000,25260000,25810000,272826,7006573020,365440,25810000,0,26880000,23830000,0,0,25830000 0 0 0 0 ,16 0 0 0 0 ,25810000 0 0 0 0 ,1 0 0 0 0 
20160922,122122492,122122492,112958500,hc03.SHF,hc03,20160922,20160922,0( ),377130,25300000,25360000,25300000,26020000,25260000,25810000,272826,7006573020,365440,25810000,0,26880000,23830000,0,0,25830000 0 0 0 0 ,16 0 0 0 0 ,25810000 0 0 0 0 ,1 0 0 0 0 
20160922,122122492,122122492,112958500,ni1612.SHF,ni1612,20160922,20160922,0( ),474,790400000,790400000,809300000,809300000,809300000,809300000,8,647440,466,809300000,0,837800000,742900000,0,0,822000000 0 0 0 0 ,1 0 0 0 0 ,0 0 0 0 0 ,0 0 0 0 0 
20160922,122122492,122122492,112958500,ni02.SHF,ni02,20160922,20160922,0( ),474,790400000,790400000,809300000,809300000,809300000,809300000,8,647440,466,809300000,0,837800000,742900000,0,0,822000000 0 0 0 0 ,1 0 0 0 0 ,0 0 0 0 0 ,0 0 0 0 0 
20160922,122122492,122122492,112958500,ni1701.SHF,ni1701,20160922,20160922,0( ),496404,805100000,805300000,808500000,825600000,805200000,818800000,530598,43215084200,499322,818800000,0,853600000,756900000,0,0,818900000 0 0 0 0 ,29 0 0 0 0 ,818800000 0 0 0 0 ,61 0 0 0 0 
20160922,122122492,122122492,112958500,ni.SHF,ni,20160922,20160922,0( ),496404,805100000,805300000,808500000,825600000,805200000,818800000,530598,43215084200,499322,818800000,0,853600000,756900000,0,0,818900000 0 0 0 0 ,29 0 0 0 0 ,818800000 0 0 0 0 ,61 0 0 0 0 
20160922,122122492,122122492,112958500,ni03.SHF,ni03,20160922,20160922,0( ),496404,805100000,805300000,808500000,825600000,805200000,818800000,530598,43215084200,499322,818800000,0,853600000,756900000,0,0,818900000 0 0 0 0 ,29 0 0 0 0 ,818800000 0 0 0 0 ,61 0 0 0 0 
20160922,122122492,122122492,112958500,ni1705.SHF,ni1705,20160922,20160922,0( ),27372,818900000,818300000,823000000,838800000,816000000,832600000,7556,625359200,27680,832600000,0,867300000,769200000,0,0,832700000 0 0 0 0 ,1 0 0 0 0 ,831600000 0 0 0 0 ,1 0 0 0 0 
20160922,122122492,122122492,112958500,rb1610.SHF,rb1610,20160922,20160922,0( ),118620,22540000,22490000,22550000,23080000,22260000,22950000,57780,1315087640,106762,22950000,0,23830000,21140000,0,0,22950000 0 0 0 0 ,46 0 0 0 0 ,22930000 0 0 0 0 ,17 0 0 0 0 
20160922,122122492,122122492,112958500,rb00.SHF,rb00,20160922,20160922,0( ),118620,22540000,22490000,22550000,23080000,22260000,22950000,57780,1315087640,106762,22950000,0,23830000,21140000,0,0,22950000 0 0 0 0 ,46 0 0 0 0 ,22930000 0 0 0 0 ,17 0 0 0 0 
20160922,122122492,122122492,112958500,rb1701.SHF,rb1701,20160922,20160922,0( ),3355942,22570000,22590000,22540000,23300000,22530000,23080000,5738492,131528702920,3221916,23080000,0,23940000,21230000,0,0,23090000 0 0 0 0 ,1064 0 0 0 0 ,23080000 0 0 0 0 ,196 0 0 0 0 
20160922,122122492,122122492,112958500,rb.SHF,rb,20160922,20160922,0( ),3355942,22570000,22590000,22540000,23300000,22530000,23080000,5738492,131528702920,3221916,23080000,0,23940000,21230000,0,0,23090000 0 0 0 0 ,1064 0 0 0 0 ,23080000 0 0 0 0 ,196 0 0 0 0 
20160922,122122492,122122492,112958500,rb03.SHF,rb03,20160922,20160922,0( ),3355942,22570000,22590000,22540000,23300000,22530000,23080000,5738492,131528702920,3221916,23080000,0,23940000,21230000,0,0,23090000 0 0 0 0 ,1064 0 0 0 0 ,23080000 0 0 0 0 ,196 0 0 0 0 
20160922,122122492,122122492,112958500,rb1702.SHF,rb1702,20160922,20160922,0( ),9376,22310000,22350000,22350000,23080000,22310000,22910000,2368,53927860,9436,22910000,0,23690000,21000000,0,0,22960000 0 0 0 0 ,15 0 0 0 0 ,22870000 0 0 0 0 ,200 0 0 0 0 
20160922,122122492,122122492,112958500,rb04.SHF,rb04,20160922,20160922,0( ),9376,22310000,22350000,22350000,23080000,22310000,22910000,2368,53927860,9436,22910000,0,23690000,21000000,0,0,22960000 0 0 0 0 ,15 0 0 0 0 ,22870000 0 0 0 0 ,200 0 0 0 0 
20160922,122122492,122122492,112958500,rb1705.SHF,rb1705,20160922,20160922,0( ),501342,22750000,22760000,22710000,23610000,22700000,23420000,271926,6316138880,517122,23420000,0,24120000,21390000,0,0,23420000 0 0 0 0 ,34 0 0 0 0 ,23410000 0 0 0 0 ,26 0 0 0 0 
20160922,122122492,122122492,112958500,ru1611.SHF,ru1611,20160922,20160922,0( ),30270,110850000,110500000,110500000,115550000,110350000,114750000,7934,898468700,30440,114750000,0,117100000,103850000,0,0,114800000 0 0 0 0 ,1 0 0 0 0 ,114500000 0 0 0 0 ,1 0 0 0 0 
20160922,122122492,122122492,112958500,ru01.SHF,ru01,20160922,20160922,0( ),30270,110850000,110500000,110500000,115550000,110350000,114750000,7934,898468700,30440,114750000,0,117100000,103850000,0,0,114800000 0 0 0 0 ,1 0 0 0 0 ,114500000 0 0 0 0 ,1 0 0 0 0 
20160922,122122492,122122492,112958500,ru1701.SHF,ru1701,20160922,20160922,0( ),283812,132250000,131950000,132400000,136800000,131500000,135750000,639120,85832057000,310926,135750000,0,139850000,124000000,0,0,135800000 0 0 0 0 ,88 0 0 0 0 ,135750000 0 0 0 0 ,26 0 0 0 0 
20160922,122122493,122122493,112958500,ru.SHF,ru,20160922,20160922,0( ),283812,132250000,131950000,132400000,136800000,131500000,135750000,639120,85832057000,310926,135750000,0,139850000,124000000,0,0,135800000 0 0 0 0 ,88 0 0 0 0 ,135750000 0 0 0 0 ,26 0 0 0 0 
20160922,122122493,122122493,112958500,ru02.SHF,ru02,20160922,20160922,0( ),283812,132250000,131950000,132400000,136800000,131500000,135750000,639120,85832057000,310926,135750000,0,139850000,124000000,0,0,135800000 0 0 0 0 ,88 0 0 0 0 ,135750000 0 0 0 0 ,26 0 0 0 0 
20160922,122122493,122122493,112958500,sn1701.SHF,sn1701,20160922,20160922,0( ),11156,1243800000,1244900000,1236700000,1267800000,1233000000,1261600000,15412,1928220880,10944,1261600000,0,1307100000,1182600000,0,0,1261800000 0 0 0 0 ,6 0 0 0 0 ,1260900000 0 0 0 0 ,1 0 0 0 0 
20160922,122122493,122122493,112958500,sn.SHF,sn,20160922,20160922,0( ),11156,1243800000,1244900000,1236700000,1267800000,1233000000,1261600000,15412,1928220880,10944,1261600000,0,1307100000,1182600000,0,0,1261800000 0 0 0 0 ,6 0 0 0 0 ,1260900000 0 0 0 0 ,1 0 0 0 0 
20160922,122122493,122122493,112958500,sn03.SHF,sn03,20160922,20160922,0( ),11156,1243800000,1244900000,1236700000,1267800000,1233000000,1261600000,15412,1928220880,10944,1261600000,0,1307100000,1182600000,0,0,1261800000 0 0 0 0 ,6 0 0 0 0 ,1260900000 0 0 0 0 ,1 0 0 0 0 
20160922,122122493,122122493,112959000,zn1611.SHF,zn1611,20160922,20160922,0( ),252536,179350000,180050000,179400000,180450000,177200000,179700000,312238,27928390150,241870,179700000,0,189050000,171000000,0,0,179750000 0 0 0 0 ,9 0 0 0 0 ,179700000 0 0 0 0 ,102 0 0 0 0 
20160922,122122493,122122493,112959000,zn.SHF,zn,20160922,20160922,0( ),252536,179350000,180050000,179400000,180450000,177200000,179700000,312238,27928390150,241870,179700000,0,189050000,171000000,0,0,179750000 0 0 0 0 ,9 0 0 0 0 ,179700000 0 0 0 0 ,102 0 0 0 0 
20160922,122122493,122122493,112959000,zn01.SHF,zn01,20160922,20160922,0( ),252536,179350000,180050000,179400000,180450000,177200000,179700000,312238,27928390150,241870,179700000,0,189050000,171000000,0,0,179750000 0 0 0 0 ,9 0 0 0 0 ,179700000 0 0 0 0 ,102 0 0 0 0 
20160922,122122493,122122493,112959000,zn1701.SHF,zn1701,20160922,20160922,0( ),59582,178900000,179550000,179400000,180100000,176900000,179450000,31318,2796280350,61836,179450000,0,188500000,170550000,0,0,179500000 0 0 0 0 ,13 0 0 0 0 ,179450000 0 0 0 0 ,5 0 0 0 0 
20160922,122122493,122122493,112959000,zn03.SHF,zn03,20160922,20160922,0( ),59582,178900000,179550000,179400000,180100000,176900000,179450000,31318,2796280350,61836,179450000,0,188500000,170550000,0,0,179500000 0 0 0 0 ,13 0 0 0 0 ,179450000 0 0 0 0 ,5 0 0 0 0 
20160922,122122493,122122493,112959000,ag1612.SHF,ag1612,20160922,20160922,0( ),643102,43450000,43080000,44000000,44300000,43520000,44050000,827328,54581366790,636982,44050000,0,45660000,40490000,0,0,44050000 0 0 0 0 ,123 0 0 0 0 ,44040000 0 0 0 0 ,32 0 0 0 0 
20160922,122122493,122122493,112959000,ag.SHF,ag,20160922,20160922,0( ),643102,43450000,43080000,44000000,44300000,43520000,44050000,827328,54581366790,636982,44050000,0,45660000,40490000,0,0,44050000 0 0 0 0 ,123 0 0 0 0 ,44040000 0 0 0 0 ,32 0 0 0 0 
20160922,122122493,122122493,112959000,ag02.SHF,ag02,20160922,20160922,0( ),643102,43450000,43080000,44000000,44300000,43520000,44050000,827328,54581366790,636982,44050000,0,45660000,40490000,0,0,44050000 0 0 0 0 ,123 0 0 0 0 ,44040000 0 0 0 0 ,32 0 0 0 0 
20160922,122122493,122122493,112959000,al1611.SHF,al1611,20160922,20160922,0( ),201986,121450000,121150000,121750000,123250000,121200000,123200000,106390,6504186650,195076,123200000,0,125950000,116300000,0,0,123200000 0 0 0 0 ,141 0 0 0 0 ,123150000 0 0 0 0 ,21 0 0 0 0 
20160922,122122493,122122493,112959000,al.SHF,al,20160922,20160922,0( ),201986,121450000,121150000,121750000,123250000,121200000,123200000,106390,6504186650,195076,123200000,0,125950000,116300000,0,0,123200000 0 0 0 0 ,141 0 0 0 0 ,123150000 0 0 0 0 ,21 0 0 0 0 
20160922,122122493,122122493,112959000,al01.SHF,al01,20160922,20160922,0( ),201986,121450000,121150000,121750000,123250000,121200000,123200000,106390,6504186650,195076,123200000,0,125950000,116300000,0,0,123200000 0 0 0 0 ,141 0 0 0 0 ,123150000 0 0 0 0 ,21 0 0 0 0 
20160922,122122493,122122493,112959000,al1612.SHF,al1612,20160922,20160922,0( ),126136,119650000,119500000,120000000,121300000,119500000,121200000,37058,2232772550,131592,121200000,0,124250000,114700000,0,0,121300000 0 0 0 0 ,237 0 0 0 0 ,121200000 0 0 0 0 ,2 0 0 0 0 
20160922,122122493,122122493,112959000,al02.SHF,al02,20160922,20160922,0( ),126136,119650000,119500000,120000000,121300000,119500000,121200000,37058,2232772550,131592,121200000,0,124250000,114700000,0,0,121300000 0 0 0 0 ,237 0 0 0 0 ,121200000 0 0 0 0 ,2 0 0 0 0 
20160922,122122493,122122493,112959000,al1701.SHF,al1701,20160922,20160922,0( ),59574,118600000,118550000,118600000,120000000,118450000,119950000,12778,762067450,60038,119950000,0,123250000,113800000,0,0,120000000 0 0 0 0 ,5 0 0 0 0 ,119750000 0 0 0 0 ,5 0 0 0 0 
20160922,122122493,122122493,112959000,al03.SHF,al03,20160922,20160922,0( ),59574,118600000,118550000,118600000,120000000,118450000,119950000,12778,762067450,60038,119950000,0,123250000,113800000,0,0,120000000 0 0 0 0 ,5 0 0 0 0 ,119750000 0 0 0 0 ,5 0 0 0 0 
20160922,122122493,122122493,112959000,au1612.SHF,au1612,20160922,20160922,0( ),324646,2853500,2848000,2870000,2882500,2848500,2877500,180026,51690782200,318298,2877500,0,2990000,2705500,0,0,2878000 0 0 0 0 ,35 0 0 0 0 ,2877500 0 0 0 0 ,23 0 0 0 0 
20160922,122122493,122122493,112959000,au.SHF,au,20160922,20160922,0( ),324646,2853500,2848000,2870000,2882500,2848500,2877500,180026,51690782200,318298,2877500,0,2990000,2705500,0,0,2878000 0 0 0 0 ,35 0 0 0 0 ,2877500 0 0 0 0 ,23 0 0 0 0 
20160922,122122493,122122493,112959000,au02.SHF,au02,20160922,20160922,0( ),324646,2853500,2848000,2870000,2882500,2848500,2877500,180026,51690782200,318298,2877500,0,2990000,2705500,0,0,2878000 0 0 0 0 ,35 0 0 0 0 ,2877500 0 0 0 0 ,23 0 0 0 0 
20160922,122122493,122122493,112959000,bu1612.SHF,bu1612,20160922,20160922,0( ),1194688,18300000,18420000,18260000,18620000,18260000,18360000,705114,13016065880,1203550,18360000,0,19520000,17300000,0,0,18360000 0 0 0 0 ,21 0 0 0 0 ,18340000 0 0 0 0 ,873 0 0 0 0 
20160922,122122493,122122493,112959000,bu.SHF,bu,20160922,20160922,0( ),1194688,18300000,18420000,18260000,18620000,18260000,18360000,705114,13016065880,1203550,18360000,0,19520000,17300000,0,0,18360000 0 0 0 0 ,21 0 0 0 0 ,18340000 0 0 0 0 ,873 0 0 0 0 
20160922,122122493,122122493,112959000,bu02.SHF,bu02,20160922,20160922,0( ),1194688,18300000,18420000,18260000,18620000,18260000,18360000,705114,13016065880,1203550,18360000,0,19520000,17300000,0,0,18360000 0 0 0 0 ,21 0 0 0 0 ,18340000 0 0 0 0 ,873 0 0 0 0 
20160922,122122493,122122493,112959000,cu1610.SHF,cu1610,20160922,20160922,0( ),82822,373200000,372800000,373600000,376000000,372300000,375200000,31404,5884974900,77454,375200000,0,395100000,350400000,0,0,375300000 0 0 0 0 ,59 0 0 0 0 ,375100000 0 0 0 0 ,105 0 0 0 0 
20160922,122122493,122122493,112959000,cu00.SHF,cu00,20160922,20160922,0( ),82822,373200000,372800000,373600000,376000000,372300000,375200000,31404,5884974900,77454,375200000,0,395100000,350400000,0,0,375300000 0 0 0 0 ,59 0 0 0 0 ,375100000 0 0 0 0 ,105 0 0 0 0 
20160922,122122493,122122493,112959000,cu1611.SHF,cu1611,20160922,20160922,0( ),178240,373000000,373300000,373100000,376500000,372400000,375300000,148830,27873538500,177610,375300000,0,395600000,350900000,0,0,375400000 0 0 0 0 ,17 0 0 0 0 ,375300000 0 0 0 0 ,120 0 0 0 0 
20160922,122122493,122122493,112959000,cu.SHF,cu,20160922,20160922,0( ),178240,373000000,373300000,373100000,376500000,372400000,375300000,148830,27873538500,177610,375300000,0,395600000,350900000,0,0,375400000 0 0 0 0 ,17 0 0 0 0 ,375300000 0 0 0 0 ,120 0 0 0 0 
20160922,122122493,122122493,112959000,cu01.SHF,cu01,20160922,20160922,0( ),178240,373000000,373300000,373100000,376500000,372400000,375300000,148830,27873538500,177610,375300000,0,395600000,350900000,0,0,375400000 0 0 0 0 ,17 0 0 0 0 ,375300000 0 0 0 0 ,120 0 0 0 0 
20160922,122122493,122122493,112959000,cu1612.SHF,cu1612,20160922,20160922,0( ),116754,373400000,373300000,373000000,376600000,372500000,375700000,62710,11755112700,128362,375700000,0,395600000,350900000,0,0,375800000 0 0 0 0 ,31 0 0 0 0 ,375700000 0 0 0 0 ,13 0 0 0 0 
